"Category","RelativePath","Line","Text"
"MUTATION_LANGUAGE",".\_SOURCE_RESEARCH_NOTES\ROOT_TEXT_DROPS_20260603\RAW_HELPER_CONTROL_BLOCKER_CHAIN_SENTINEL_REPAIR_AND_ROUTER_LESSONS_20260603.txt","656","The outside pattern is standard. Git uses `diff --check` as a patch-quality gate. The pre-commit ecosystem handles this earlier with hooks such as `trailing-whitespace` and `end-of-file-fixer`, which remove trailing whit"
"MUTATION_LANGUAGE",".\_SOURCE_RESEARCH_NOTES\ROOT_TEXT_DROPS_20260603\RAW_HELPER_CONTROL_BLOCKER_CHAIN_SENTINEL_REPAIR_AND_ROUTER_LESSONS_20260603.txt","692","`8. commit only if diff-check is clean`"
"MUTATION_LANGUAGE",".\_SOURCE_RESEARCH_NOTES\ROOT_TEXT_DROPS_20260603\RAW_HELPER_CONTROL_BLOCKER_CHAIN_SENTINEL_REPAIR_AND_ROUTER_LESSONS_20260603.txt","698","`commit with diff-check warning`"
"MUTATION_LANGUAGE",".\_SOURCE_RESEARCH_NOTES\ROOT_TEXT_DROPS_20260603\RAW_HELPER_CONTROL_BLOCKER_CHAIN_SENTINEL_REPAIR_AND_ROUTER_LESSONS_20260603.txt","716","`When git diff --cached --check fails, the object of repair is the staged patch, not merely the worktree file. The default recovery is unstage exact expected set, repair worktree whitespace/EOF, restage exact expected se"
"MUTATION_LANGUAGE",".\_SOURCE_RESEARCH_NOTES\ROOT_TEXT_DROPS_20260603\RAW_HELPER_CONTROL_BLOCKER_CHAIN_SENTINEL_REPAIR_AND_ROUTER_LESSONS_20260603.txt","780","`stop before commit unless caller is exact-save phase`"
"MUTATION_FLAG_TRUE",".\Jxhnny_Kl33N_Seedz\PROOF_HISTORY\TODO_TRACE_TRIAGE_GATE_INSTALL_RECEIPT_20260518.txt","19","- Trace gate installed: True"
"MUTATION_FLAG_TRUE",".\_TOOLS_AND_SCRIPTS\SAVE_SCRIPTS\ROOT_CLEANOUT_SCRIPTS_20260530_200709\LOCK_SAVE_HELPER_GROWTH_CHAIN_FLIGHT_RECORDER_CHECKPOINT_V1.ps1","957","$FinalReceipt += ""`nFINAL PROOF:`nHEAD: $head`nOriginMain: $origin`nHeadEqualsOriginMain: True`nFirstCommitPushed: True`n"""
"MUTATION_FLAG_TRUE",".\_TOOLS_AND_SCRIPTS\SAVE_SCRIPTS\ROOT_CLEANOUT_SCRIPTS_20260530_200709\LOCK_SAVE_HELPER_GROWTH_CHAIN_FLIGHT_RECORDER_CHECKPOINT_V1.2.ps1","1198","$FinalReceipt += ""`nFINAL PROOF:`nHEAD: $head`nOriginMain: $origin`nHeadEqualsOriginMain: True`nFirstCommitPushed: True`n"""
"MUTATION_FLAG_TRUE",".\_TOOLS_AND_SCRIPTS\SAVE_SCRIPTS\ROOT_CLEANOUT_SCRIPTS_20260530_200709\LOCK_SAVE_HELPER_GROWTH_CHAIN_FLIGHT_RECORDER_CHECKPOINT_V1.1.ps1","1103","$FinalReceipt += ""`nFINAL PROOF:`nHEAD: $head`nOriginMain: $origin`nHeadEqualsOriginMain: True`nFirstCommitPushed: True`n"""
"MUTATION_FLAG_TRUE",".\_MISC_DRAWER\READ_REPORTS\POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260528_194415_LOCK_SAVE_HOUSE_KEYRING_GRAPH_V1.ps1.md","49","Pushed: True"
"MUTATION_FLAG_TRUE",".\_MISC_DRAWER\READ_REPORTS\POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260528_192321_LOCK_SAVE_LANE_LOCKED_MANIFEST_STAGING_V1.ps1.md","49","Pushed: True"
"MUTATION_FLAG_TRUE",".\Jxhnny_Kl33N_Seedz\HOUSE_WORK\IDEA_CONCEPT_COLLECTION_ROOM\PAST_WEEK_20260524_20260531\RUN_20260531_141441\PAST_WEEK_IDEA_CONCEPT_SYNTHESIS_V1_20260531_WANT_LATER_LEDGER.csv","2387","""CONCEPT-15239"",""PROOF_CUSTODY"",""WANT_LATER_OR_PARK"",""Hash match candidate -> installed: True"",""1"",""1"",""_LOCAL_CUSTODY_AND_RECEIPTS/COMMAND_CENTER/ROOT_COMMAND_CENTER_20260530/RECEIPTS/INSTALL_CODE_GATE_RUNNER_V1.4_WRAPP"
"MUTATION_FLAG_TRUE",".\Jxhnny_Kl33N_Seedz\PROOF_HISTORY\LIFECYCLE_STATE_CLARIFIER_RECEIPT_20260518.txt","15","- Defines installed: True"
"MUTATION_FLAG_TRUE",".\Jxhnny_Kl33N_Seedz\PROOF_HISTORY\HELPER_GROWTH_CHAIN_FLIGHT_RECORDER_CHECKPOINT_RECEIPT_20260530_20260530_003810.txt","83","FirstCommitPushed: True"
"MUTATION_FLAG_TRUE",".\Jxhnny_Kl33N_Seedz\PROOF_HISTORY\CURRENT_HOUSE_WORK_STATUS_FOG_FINAL_SYNC_RECEIPT_20260518.txt","16","- Old b1fc494 checked-position fog removed: True"
"MUTATION_FLAG_TRUE",".\Jxhnny_Kl33N_Seedz\PROOF_HISTORY\ANCHOR_AFTER_FRONT_SHELF_REVIEW_PROOF_PHASE_RECEIPT_20260518.txt","31","- Anchor says no helper moved: True"
"MUTATION_FLAG_TRUE",".\Jxhnny_Kl33N_Seedz\HOUSE_WORK\IDEA_CONCEPT_COLLECTION_ROOM\PAST_WEEK_20260524_20260531\RUN_20260531_141441\PAST_WEEK_IDEA_CONCEPT_SYNTHESIS_V1_20260531_UNIQUE_CONCEPTS_LEDGER.csv","13843","""CONCEPT-15239"",""PROOF_CUSTODY"",""WANT_LATER_OR_PARK"",""Hash match candidate -> installed: True"",""1"",""1"",""_LOCAL_CUSTODY_AND_RECEIPTS/COMMAND_CENTER/ROOT_COMMAND_CENTER_20260530/RECEIPTS/INSTALL_CODE_GATE_RUNNER_V1.4_WRAPP"
"MUTATION_FLAG_TRUE",".\Jxhnny_Kl33N_Seedz\HOUSE_WORK\IDEA_CONCEPT_COLLECTION_ROOM\PAST_WEEK_20260524_20260531\RUN_20260531_141441\PAST_WEEK_IDEA_CONCEPT_CAPTURE_V1_20260531_CONCEPT_SIGNAL_LEDGER.csv","1692","""SRC-00111"",""_LOCAL_CUSTODY_AND_RECEIPTS/COMMAND_CENTER/ROOT_COMMAND_CENTER_20260530/RECEIPTS/INSTALL_CODE_GATE_RUNNER_V1.4_WRAPPER_RECEIPT_20260527_230604.txt"",""_LOCAL_CUSTODY_AND_RECEIPTS"",""PROOF_CUSTODY"",""RECEIPT_OR_P"
"MUTATION_FLAG_TRUE",".\HOUSE_WORK\PROJECT_COMMAND_CENTER_UI_LANE\ROOT_INTAKE_RECEIPT__ROOT_SOURCE_DROPS_PLACED_20260606.md","31","Moved: true"
"MUTATION_FLAG_TRUE",".\HOUSE_WORK\PROJECT_COMMAND_CENTER_UI_LANE\HELPER_FILE_EXPOSURE_AND_33RD_PRIVATE_WORK_PROTOCOL_V0_1_20260606\MULE_RECEIPT__WORKING_ORDER_REVIEW_AND_ROOT_PLACEMENT_20260606.md","36","Moved: true"
"MUTATION_FLAG_TRUE",".\_MISC_DRAWER\READ_REPORTS\DEEPER_HOUSE_RULES_ROOMS_TOOLS_RESOURCES_SIGNAL_LEDGER_V2_20260528_010508.csv","8381","""PROOF_HISTORY"",""ANCHOR_AFTER_FRONT_SHELF_REVIEW_PROOF_PHASE_RECEIPT_20260518.txt"",""PROOF_HISTORY/ANCHOR_AFTER_FRONT_SHELF_REVIEW_PROOF_PHASE_RECEIPT_20260518.txt"",""48"",""- Anchor says no helper moved: True"""
"MUTATION_FLAG_TRUE",".\HOUSE_WORK\PROJECT_COMMAND_CENTER_UI_LANE\DUAL_COMMAND_CENTER_L0_REVIEW_PACKET_20260606\SOURCE_RAW\OUTSIDE_ASSISTANT_COOPERATION_INDEX_V0_2_SOURCE_TO_LIVE_L0_CUSTODY_CHAIN_RAW_20260605.md","8741","Moved: true."
"MUTATION_FLAG_TRUE",".\HOUSE_WORK\PROJECT_COMMAND_CENTER_UI_LANE\CHUNKED_ACCEPTANCE_GROWTH_REVIEW_20260606\MULE_RECEIPT__CHUNKED_ACCEPTANCE_GROWTH_REVIEW_DUAL_COMMAND_CENTER_AND_PROTOCOL_20260606.md","154","This review itself did not move files. A prior user-authorized root-intake receipt records `Moved: true` for exact source placement only."
"MUTATION_FLAG_TRUE",".\HOUSE_WORK\PROJECT_COMMAND_CENTER_UI_LANE\CHUNKED_ACCEPTANCE_GROWTH_REVIEW_20260606\BATCH_01_PACKET_FIT_MAP__DUAL_COMMAND_CENTER_AND_PROTOCOL_20260606.md","125","- The root-intake receipt has `Moved: true`, while most other receipts have mutation flags false. This is not a contradiction because the user later explicitly authorized root placement. It needs clearer family wording t"
"MUTATION_FLAG_TRUE",".\_MISC_DRAWER\READ_REPORTS\DEEPER_HOUSE_RULES_ROOMS_TOOLS_RESOURCES_GAP_LEDGER_V2_20260528_010508.csv","390","""PROOF_HISTORY"",""ANCHOR_AFTER_FRONT_SHELF_REVIEW_PROOF_PHASE_RECEIPT_20260518.txt"",""C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\PROOF_HISTORY\ANCHOR_AFTER_FRONT_SHELF_REVIEW_PROOF_PHASE_RECEIPT_20260518.txt"",""PROOF_HIS"
"MUTATION_FLAG_TRUE",".\_LOCAL_CUSTODY_N_RECEIPTS\RECYCLE_BIN_RECOVERY_20260604_203541\RECOVERED_ITEMS\ITEM_0002__Teleporter137_\Teleporter137_\Jxhnny_Kl33N_Seedz\PROOF_HISTORY\TODO_TRACE_TRIAGE_GATE_INSTALL_RECEIPT_20260518.txt","19","- Trace gate installed: True"
"MUTATION_FLAG_TRUE",".\_MISC_DRAWER\READ_REPORTS\DEEPER_HOUSE_RULES_ROOMS_TOOLS_RESOURCES_FILE_LEDGER_V2_20260528_010508.csv","515","""PROOF_HISTORY"",""ANCHOR_AFTER_FRONT_SHELF_REVIEW_PROOF_PHASE_RECEIPT_20260518.txt"",""C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\PROOF_HISTORY\ANCHOR_AFTER_FRONT_SHELF_REVIEW_PROOF_PHASE_RECEIPT_20260518.txt"",""PROOF_HIS"
"MUTATION_FLAG_TRUE",".\_LOCAL_CUSTODY_N_RECEIPTS\RECYCLE_BIN_RECOVERY_20260604_203541\RECOVERED_ITEMS\ITEM_0002__Teleporter137_\Teleporter137_\Jxhnny_Kl33N_Seedz\PROOF_HISTORY\LIFECYCLE_STATE_CLARIFIER_RECEIPT_20260518.txt","15","- Defines installed: True"
"MUTATION_FLAG_TRUE",".\_LOCAL_CUSTODY_N_RECEIPTS\RECYCLE_BIN_RECOVERY_20260604_203541\RECOVERED_ITEMS\ITEM_0002__Teleporter137_\Teleporter137_\Jxhnny_Kl33N_Seedz\PROOF_HISTORY\CURRENT_HOUSE_WORK_STATUS_FOG_FINAL_SYNC_RECEIPT_20260518.txt","16","- Old b1fc494 checked-position fog removed: True"
"MUTATION_FLAG_TRUE",".\_LOCAL_CUSTODY_N_RECEIPTS\RECYCLE_BIN_RECOVERY_20260604_203541\RECOVERED_ITEMS\ITEM_0001__123\123\Jxhnny_Kl33N_Seedz\PROOF_HISTORY\TODO_TRACE_TRIAGE_GATE_INSTALL_RECEIPT_20260518.txt","19","- Trace gate installed: True"
"MUTATION_FLAG_TRUE",".\_LOCAL_CUSTODY_N_RECEIPTS\RECYCLE_BIN_RECOVERY_20260604_203541\RECOVERED_ITEMS\ITEM_0002__Teleporter137_\Teleporter137_\Jxhnny_Kl33N_Seedz\PROOF_HISTORY\ANCHOR_AFTER_FRONT_SHELF_REVIEW_PROOF_PHASE_RECEIPT_20260518.txt","31","- Anchor says no helper moved: True"
"MUTATION_FLAG_TRUE",".\_LOCAL_CUSTODY_N_RECEIPTS\RECYCLE_BIN_RECOVERY_20260604_203541\RECOVERED_ITEMS\ITEM_0001__123\123\Jxhnny_Kl33N_Seedz\PROOF_HISTORY\LIFECYCLE_STATE_CLARIFIER_RECEIPT_20260518.txt","15","- Defines installed: True"
"MUTATION_FLAG_TRUE",".\_LOCAL_CUSTODY_N_RECEIPTS\RECYCLE_BIN_RECOVERY_20260604_203541\RECOVERED_ITEMS\ITEM_0001__123\123\Jxhnny_Kl33N_Seedz\PROOF_HISTORY\CURRENT_HOUSE_WORK_STATUS_FOG_FINAL_SYNC_RECEIPT_20260518.txt","16","- Old b1fc494 checked-position fog removed: True"
"MUTATION_FLAG_TRUE",".\_LOCAL_CUSTODY_N_RECEIPTS\RECYCLE_BIN_RECOVERY_20260604_203541\RECOVERED_ITEMS\ITEM_0001__123\123\Jxhnny_Kl33N_Seedz\PROOF_HISTORY\ANCHOR_AFTER_FRONT_SHELF_REVIEW_PROOF_PHASE_RECEIPT_20260518.txt","31","- Anchor says no helper moved: True"
"MUTATION_FLAG_TRUE",".\_LOCAL_CUSTODY_AND_RECEIPTS\COMMAND_CENTER\ROOT_COMMAND_CENTER_20260530\RECEIPTS\INSTALL_CODE_GATE_RUNNER_V1.4_WRAPPER_RECEIPT_20260527_230604.txt","17","Hash match candidate -> installed: True"
"MUTATION_FLAG_TRUE",".\_LOCAL_CUSTODY_N_RECEIPTS\LOSSLESS_CUSTODY_ACCOUNTING_FAMILY_AUDIT_20260604\LOSSLESS_CUSTODY_FOCUSED_RULE_CONCEPT_INDEX.csv","518","""C:\Users\13527\Desktop\123\_LOCAL_CUSTODY_AND_RECEIPTS\COMMAND_CENTER\ROOT_COMMAND_CENTER_20260530\RECEIPTS\INSTALL_CODE_GATE_RUNNER_V1.4_WRAPPER_RECEIPT_20260527_230604.txt"",""_LOCAL_CUSTODY_AND_RECEIPTS\COMMAND_CENTER\"
"AUTHORITY_SURFACE",".\_TRANSCRIPT_CUSTODY\Transcripts\The Sermon on the Mount  Lecture One (Official)  Peterson Academy\The Sermon on the Mount  Lecture One (Official)  Peterson Academy_2026-05-25_05-09-22.txt","115","doctrine of the word the magic word that"
"AUTHORITY_SURFACE",".\_TRANSCRIPT_CUSTODY\Transcripts\The Sermon on the Mount  Lecture One (Official)  Peterson Academy\The Sermon on the Mount  Lecture One (Official)  Peterson Academy_2026-05-25_05-09-22.txt","129","doctrine that the word is the"
"AUTHORITY_SURFACE",".\_TRANSCRIPT_CUSTODY\Transcripts\The Sermon on the Mount  Lecture One (Official)  Peterson Academy\The Sermon on the Mount  Lecture One (Official)  Peterson Academy_2026-05-25_05-09-22.txt","881","here that makes the acceptance of those"
"AUTHORITY_SURFACE",".\_TRANSCRIPT_CUSTODY\Transcripts\The Sermon on the Mount  Lecture One (Official)  Peterson Academy\The Sermon on the Mount  Lecture One (Official)  Peterson Academy_2026-05-25_05-09-22.txt","891","broader narrative that the acceptance of"
"AUTHORITY_SURFACE",".\_LOCAL_CUSTODY_N_RECEIPTS\ROOT_LOOSE_FILE_ROUTE_20260605_143357\RUNNERS_PENDING_REVIEW\LOCK_SAVE_CURRENT_PROGRESS_VIA_RUNNER_HARNESS_V1_1.ps1","3","# Boundary: no git commit, no push, no move, no delete, no watcher, no automation, no doctrine promotion."
"AUTHORITY_SURFACE",".\_LOCAL_CUSTODY_N_RECEIPTS\ROOT_LOOSE_FILE_ROUTE_20260605_143357\RUNNERS_PENDING_REVIEW\LOCK_SAVE_CURRENT_PROGRESS_VIA_RUNNER_HARNESS_V1_1.ps1","222","  Boundary = ""Local lock/save receipt only. No commit. No push. No move. No delete. No watcher. No automation. No ACTIVE_GUIDES rewrite. No CURRENT_TRUTH_INDEX rewrite."""
"AUTHORITY_SURFACE",".\_LOCAL_CUSTODY_N_RECEIPTS\ROOT_LOOSE_FILE_ROUTE_20260605_143357\RUNNERS_PENDING_REVIEW\LOCK_SAVE_CURRENT_PROGRESS_VIA_RUNNER_HARNESS_V1_1.ps1","278","- No ACTIVE_GUIDES rewrite."
"AUTHORITY_SURFACE",".\_LOCAL_CUSTODY_N_RECEIPTS\ROOT_LOOSE_FILE_ROUTE_20260605_143357\RUNNERS_PENDING_REVIEW\LOCK_SAVE_CURRENT_PROGRESS_VIA_RUNNER_HARNESS_V1_1.ps1","279","- No CURRENT_TRUTH_INDEX rewrite."
"AUTHORITY_SURFACE",".\_LOCAL_CUSTODY_N_RECEIPTS\ROOT_LOOSE_FILE_ROUTE_20260605_143357\RULE_CANDIDATES_PENDING_REVIEW\LIVING_RULE__TERMINAL_FILE_ONLY_AFTER_PARSER_BOUNDARY_FAILURE_V1.md","96","- ACTIVE_GUIDES rewrite;"
"AUTHORITY_SURFACE",".\_LOCAL_CUSTODY_N_RECEIPTS\ROOT_LOOSE_FILE_ROUTE_20260605_143357\RULE_CANDIDATES_PENDING_REVIEW\LIVING_RULE__TERMINAL_FILE_ONLY_AFTER_PARSER_BOUNDARY_FAILURE_V1.md","97","- CURRENT_TRUTH_INDEX rewrite;"
"AUTHORITY_SURFACE",".\_LOCAL_CUSTODY_N_RECEIPTS\ROOT_LOOSE_FILE_ROUTE_20260605_143357\RULE_CANDIDATES_PENDING_REVIEW\LIVING_RULE__TERMINAL_FILE_ONLY_AFTER_PARSER_BOUNDARY_FAILURE_V1.md","98","- doctrine promotion without proof."
"AUTHORITY_SURFACE",".\_SOURCE_RESEARCH_NOTES\whole house gate.txt","3","The cockpit rules already require project-relevant rule material to be classified/routed, not left as floating gold; they also say the Final Judge checks whether gates stayed in lane, judged the right thing, and did not "
"AUTHORITY_SURFACE",".\_SOURCE_RESEARCH_NOTES\whole house gate.txt","15","Reason: “sovereignty” gives authority, but “hearth” gives center, warmth, home, life, and belonging. This gate is not a cop at the door. It is the living center asking whether something can safely live in the home withou"
"AUTHORITY_SURFACE",".\_SOURCE_RESEARCH_NOTES\whole house gate.txt","96","**Invariant 3 — Authority Order**"
"AUTHORITY_SURFACE",".\_SOURCE_RESEARCH_NOTES\whole house gate.txt","98","No new object outranks the saved house authority, user command, proof, active lane, or current task boundary."
"AUTHORITY_SURFACE",".\_SOURCE_RESEARCH_NOTES\whole house gate.txt","102","A source cannot become doctrine."
"AUTHORITY_SURFACE",".\_SOURCE_RESEARCH_NOTES\whole house gate.txt","174","A bad source can corrupt authority."
"AUTHORITY_SURFACE",".\_SOURCE_RESEARCH_NOTES\whole house gate.txt","194","A source starts feeling like authority."
"AUTHORITY_SURFACE",".\_SOURCE_RESEARCH_NOTES\whole house gate.txt","252","**Step 5 — Authority check**"
"AUTHORITY_SURFACE",".\_SOURCE_RESEARCH_NOTES\whole house gate.txt","338","It was treated too high. Move down from doctrine/tool/gate to candidate/source/parking."
"AUTHORITY_SURFACE",".\_SOURCE_RESEARCH_NOTES\whole house gate.txt","359","Status: candidate whole-house gate / not doctrine until saved and proved."
"AUTHORITY_SURFACE",".\_SOURCE_RESEARCH_NOTES\whole house gate.txt","365","Protected invariants: seed integrity, center integrity, authority order, room integrity, neighbor fit, behavior integrity, proof ecology, human usability, clean growth, retirement path."
"AUTHORITY_SURFACE",".\_SOURCE_RESEARCH_NOTES\whole house gate.txt","367","Trigger: new rule, new source, new gate, new planet/valence, batch intake, repeated drift, house walk, authority confusion, symbolic overgrowth, stale resident, or user challenge about whole-house belonging."
"AUTHORITY_SURFACE",".\_SOURCE_RESEARCH_NOTES\whole house gate.txt","369","Inputs: object, claimed job, desired room, source root, current authority level, neighbor map, proof status, active valence, risk, return trigger."
"AUTHORITY_SURFACE",".\_SOURCE_RESEARCH_NOTES\whole house gate.txt","377","5. check authority;"
"AUTHORITY_SURFACE",".\_SOURCE_RESEARCH_NOTES\whole house gate.txt","388","Close condition: object has a lane, role, authority boundary, proof burden, neighbor status, valence status, failure mode, and retirement/return condition."
"AUTHORITY_SURFACE",".\_SOURCE_RESEARCH_NOTES\whole house gate.txt","549","Clean use: blocking pseudolaw, source-throne, fake PASS, authority theft."
"AUTHORITY_SURFACE",".\_SOURCE_RESEARCH_NOTES\whole house gate.txt","569","Clean medicine: boundary, proof, time, consequence, structure, patience, authority discipline."
"AUTHORITY_SURFACE",".\_SOURCE_RESEARCH_NOTES\whole house gate.txt","829","1. **Object belonging:** Can this thing live here, in what room, under what authority, with what proof, beside which neighbors, and with what retirement path?"
"AUTHORITY_SURFACE",".\_SOURCE_RESEARCH_NOTES\whole house gate.txt","839","A useful source with wrong authority is demoted."
"AUTHORITY_SURFACE",".\_SOURCE_RESEARCH_NOTES\whole house gate.txt","872","bad authority,"
"AUTHORITY_SURFACE",".\_SOURCE_RESEARCH_NOTES\whole house gate.txt","891","The house must not judge only objects in isolation. It must judge whether each object can live in the whole house without corrupting the seed, stealing authority, fighting neighbors, inflating ceremony, weakening usabili"
"AUTHORITY_SURFACE",".\_SOURCE_RESEARCH_NOTES\whole house gate.txt","893","The Sovereign Hearth Gate fires when a new or existing rule, source, gate, symbol, tool, room, method, habit, or planet/valence may affect house behavior. It asks: what is this, what job does it claim, where does it want"
"AUTHORITY_SURFACE",".\_SOURCE_RESEARCH_NOTES\whole house gate.txt","901","Every admitted object must have lane, role, authority boundary, neighbor status, proof burden, valence status, failure mode, and retirement or return trigger."
"AUTHORITY_SURFACE",".\_SOURCE_RESEARCH_NOTES\whole house gate.txt","915","Room: gate ring / whole-house governance / candidate."
"AUTHORITY_SURFACE",".\_SOURCE_RESEARCH_NOTES\whole house gate.txt","919","Authority risk: medium. It sounds like it could become king."
"AUTHORITY_SURFACE",".\_SOURCE_RESEARCH_NOTES\whole house gate.txt","921","Correction: define it as belonging judge, not Final Judge, not doctrine throne."
"AUTHORITY_SURFACE",".\_SOURCE_RESEARCH_NOTES\whole house gate.txt","939","Authority risk: high if planets are treated as commands."
"AUTHORITY_SURFACE",".\_LOCAL_CUSTODY_N_RECEIPTS\ROOT_LOOSE_FILE_ROUTE_20260605_143357\ROOT_LOOSE_FILE_ROUTE_RECEIPT.md","6","## Authority"
"AUTHORITY_SURFACE",".\_LOCAL_CUSTODY_N_RECEIPTS\ROOT_LOOSE_FILE_ROUTE_20260605_143357\ROOT_LOOSE_FILE_ROUTE_MANIFEST.csv","1","""Status"",""Classification"",""OriginalPath"",""DestinationPath"",""OriginalBytes"",""DestinationBytes"",""OriginalSHA256"",""DestinationSHA256"",""Reason"",""Authority"",""RestorePath"",""TimestampLocal"""
"AUTHORITY_SURFACE",".\_LOCAL_CUSTODY_N_RECEIPTS\ROOT_LOOSE_FILE_ROUTE_20260605_143357\MULE_ORDERS_PENDING_REVIEW\MULE_ORDER__RECOVERED_ITEM_RESTORE_DECISION_LEDGER__WITH_BYTE_ACCOUNTING__20260604.md","8","Build a complete recovered-item restore decision ledger and recovery-byte accounting summary before any restore, cleanup, compression, deletion, parking, archive, dedupe, or duplicate decision."
"AUTHORITY_SURFACE",".\_LOCAL_CUSTODY_N_RECEIPTS\ROOT_LOOSE_FILE_ROUTE_20260605_143357\MULE_ORDERS_PENDING_REVIEW\MULE_ORDER__RECOVERED_ITEM_RESTORE_DECISION_LEDGER__WITH_BYTE_ACCOUNTING__20260604.md","70","No ACTIVE_GUIDES rewrite.  "
"AUTHORITY_SURFACE",".\_LOCAL_CUSTODY_N_RECEIPTS\ROOT_LOOSE_FILE_ROUTE_20260605_143357\MULE_ORDERS_PENDING_REVIEW\MULE_ORDER__RECOVERED_ITEM_RESTORE_DECISION_LEDGER__WITH_BYTE_ACCOUNTING__20260604.md","71","No CURRENT_TRUTH_INDEX rewrite.  "
"AUTHORITY_SURFACE",".\_LOCAL_CUSTODY_N_RECEIPTS\ROOT_LOOSE_FILE_ROUTE_20260605_143357\MULE_ORDERS_PENDING_REVIEW\MULE_ORDER__RECOVERED_ITEM_RESTORE_DECISION_LEDGER__WITH_BYTE_ACCOUNTING__20260604.md","118","- all small but important rule/tool/concept/script/ledger/proof items;"
"AUTHORITY_SURFACE",".\_LOCAL_CUSTODY_N_RECEIPTS\ROOT_LOOSE_FILE_ROUTE_20260605_143357\MULE_ORDERS_PENDING_REVIEW\MULE_ORDER__RECOVERED_ITEM_RESTORE_DECISION_LEDGER__WITH_BYTE_ACCOUNTING__20260604.md","134","`DUPLICATE_PROVEN` — duplicate is proven by hash, byte-size, path, ledger, or other explicit proof. No deletion authorized.  "
"AUTHORITY_SURFACE",".\_LOCAL_CUSTODY_N_RECEIPTS\ROOT_LOOSE_FILE_ROUTE_20260605_143357\MULE_ORDERS_PENDING_REVIEW\MULE_ORDER__RECOVERED_ITEM_RESTORE_DECISION_LEDGER__WITH_BYTE_ACCOUNTING__20260604.md","220","### 2. Hash ledger pass"
"AUTHORITY_SURFACE",".\_LOCAL_CUSTODY_N_RECEIPTS\ROOT_LOOSE_FILE_ROUTE_20260605_143357\MULE_ORDERS_PENDING_REVIEW\MULE_ORDER__RECOVERED_ITEM_RESTORE_DECISION_LEDGER__WITH_BYTE_ACCOUNTING__20260604.md","233","- text/markdown/ledger/proof files;"
"AUTHORITY_SURFACE",".\_LOCAL_CUSTODY_N_RECEIPTS\ROOT_LOOSE_FILE_ROUTE_20260605_143357\MULE_ORDERS_PENDING_REVIEW\MULE_ORDER__RECOVERED_ITEM_RESTORE_DECISION_LEDGER__WITH_BYTE_ACCOUNTING__20260604.md","237","Expected known hash ledger rows:"
"AUTHORITY_SURFACE",".\_LOCAL_CUSTODY_N_RECEIPTS\ROOT_LOOSE_FILE_ROUTE_20260605_143357\MULE_ORDERS_PENDING_REVIEW\MULE_ORDER__RECOVERED_ITEM_RESTORE_DECISION_LEDGER__WITH_BYTE_ACCOUNTING__20260604.md","302","Build a duplicate proof ledger."
"AUTHORITY_SURFACE",".\_LOCAL_CUSTODY_N_RECEIPTS\ROOT_LOOSE_FILE_ROUTE_20260605_143357\MULE_ORDERS_PENDING_REVIEW\MULE_ORDER__RECOVERED_ITEM_RESTORE_DECISION_LEDGER__WITH_BYTE_ACCOUNTING__20260604.md","386","Check the new decision ledger and reports for drift-risk words."
"AUTHORITY_SURFACE",".\_LOCAL_CUSTODY_N_RECEIPTS\ROOT_LOOSE_FILE_ROUTE_20260605_143357\MULE_ORDERS_PENDING_REVIEW\MULE_ORDER__RECOVERED_ITEM_RESTORE_DECISION_LEDGER__WITH_BYTE_ACCOUNTING__20260604.md","573","- no restore or cleanup is authorized by this ledger;"
"AUTHORITY_SURFACE",".\_LOCAL_CUSTODY_N_RECEIPTS\RECYCLE_BIN_RECOVERY_20260604_203541\REPORTS\RECYCLE_BIN_RECOVERY_REVIEW_INDEX.md","13","- File hash ledger: C:\Users\13527\Desktop\123\_LOCAL_CUSTODY_N_RECEIPTS\RECYCLE_BIN_RECOVERY_20260604_203541\REPORTS\RECYCLE_BIN_RECOVERY_FILE_HASH_LEDGER.csv"
"AUTHORITY_SURFACE",".\_LOCAL_CUSTODY_N_RECEIPTS\RECYCLE_BIN_RECOVERY_20260604_203541\REPORTS\RECYCLE_BIN_RECOVERY_REVIEW_INDEX.md","54","Do not delete or empty Recycle Bin from this review. Sort recovered material only after item identity, source path, size, hash ledger, and keep/archive/discard decision are recorded."
"AUTHORITY_SURFACE",".\_SOURCE_RESEARCH_NOTES\ROOT_TEXT_DROPS_20260603\RAW_HELPER_CONTROL_BLOCKER_CHAIN_SENTINEL_REPAIR_AND_ROUTER_LESSONS_20260603.txt","384","`Smell:` script has more than one authority surface."
"AUTHORITY_SURFACE",".\_SOURCE_RESEARCH_NOTES\ROOT_TEXT_DROPS_20260603\RAW_HELPER_CONTROL_BLOCKER_CHAIN_SENTINEL_REPAIR_AND_ROUTER_LESSONS_20260603.txt","546","`POST-STAGE: check-ignore may no longer report it; ls-files/staged-set proof becomes authority.`"
"AUTHORITY_SURFACE",".\_SOURCE_RESEARCH_NOTES\ROOT_TEXT_DROPS_20260603\RAW_HELPER_CONTROL_BLOCKER_CHAIN_SENTINEL_REPAIR_AND_ROUTER_LESSONS_20260603.txt","876","All of those are partial evidence. None are final authority by themselves."
